repo,number,title,body,labels,state,created_at,closed_at,predicted_label,actual_labels,is_mismatched,resolution_days,url
facebook/react,33489,Bug: infinite re-renders when queueing state updates via promises during render,"React version: 18.3.1

## Steps To Reproduce

1. [Created a sandbox to illustrate the issue](https://codesandbox.io/p/sandbox/react-18-playground-forked-w2jds3?file=%2Fsrc%2FApp.tsx).
2. Open and it ""trigger"".
3. Check the console. 100 renders are scheduled after hitting trigger, despite `setState` sets the same value.

## The current behavior

* You will see more than 100 re-renders until we stop it, otherwise it would indefinitely run.

* This does not happen on React 17, React 18 with legacy root and React 19 (at least in the sandbox, could be due to auto-optimization of the component via the compiler). Happens in all React 18 versions.

## The expected behavior

* Calling `setState` with the same value already set, even in an asynchronous promise, should not re-trigger the render of the component, even if the operation of updating the state asynchronously within a component is not officially supported.",['Status: Unconfirmed'],open,2025-06-09T21:00:34Z,,bug,['status: unconfirmed'],True,,
facebook/react,33479,Bug: [React 18] `act` in tests can alter autobatching behavior compared to production in 18.3.1,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version: 18.3.1

## Steps To Reproduce
*Please refer to the CodeSandbox link below for a complete repro.*

1. Trigger a fetch request by clicking a button that internally calls two setState calls: `setIsLoading(true)` followed by `setIsLoading(false)` once the API call completes.
2. Use `act` to mimic the behavior in a test using React Testing Library:

```js
<button
    onClick={async () => {
      act(() => {
        handleClick();
      });
      await act(async () => {
        await waitForAPICall();
      });
    }}
  >
```

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example: https://codesandbox.io/p/devbox/practical-neumann-g82dcv?workspaceId=ws_8edRzHnWwZWJh5UnZUEo7c

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior
- We see `Trigger onComplete callback for fetch API` is not logged in the console, because `setIsLoading(true)` and `setIsLoading(false)` are batched into a single render, causing the callback of `useEffect` not to run.

- This behavior does not match the production app (`act` is not used), where the two state updates trigger separate renders as expected.

- Removing `act` from the logic results in two renders, though it causes a React warning (""Warning: An update to App inside a test was not wrapped in act(...)"") in tests.

Additional observations:

- If I don't await fetch params before the `setIsLoading(true)` call (No `await getFetchParams()`), the test still causes two re-renders, even inside `act`.

- This issue does not occur when upgrading to React 19.1.0.

Based on these observations, it appears that using `act` in tests can alter the autobatching behavior in React 18.3.1, potentially reducing test reliability.

## The expected behavior
- Using `act` in tests should preserve the same autobatching behavior seen in production.
- In this case, `setIsLoading(true)` and `setIsLoading(false)` should result in two separate renders inside tests, just as they do in a real app.
",['Status: Unconfirmed'],open,2025-06-07T09:26:45Z,,bug,['status: unconfirmed'],True,,
facebook/react,33461,Bug: Getting 409 Error for CustomPouchError with pouchdb-browser,"<!--
  

-->

React version:
17.0.2

## Steps To Reproduce

1. Calling this code giving exception - 
2. updateCompanyConfiguration({
      _rev:
        companyConfigurations && companyConfigurations._rev
          ? companyConfigurations._rev
          : """",
      ...$_companyConfiguration,
    })
      .then((response) => {
        if (response.ok) {
          console.log(response);
        } 
      })
      .catch((error) => {
        console.log(error);
      });

3. Code is giving exception- 
export function updateCompanyConfiguration(doc) {
  let _rev = doc._rev;
  delete doc._rev;
  return companyConfigurationDB.put({
    _id: ""1"",
    _rev: _rev,
    ...doc,
  });
}

4. Exception 
Exception:  at new CustomPouchError (http://localhost:3000/static/js/vendors~main.chunk.js:162322:20)
    at createError (http://localhost:3000/static/js/vendors~main.chunk.js:162331:10)
    at updateDoc (http://localhost:3000/static/js/vendors~main.chunk.js:165828:15)
    at nextDoc (http://localhost:3000/static/js/vendors~main.chunk.js:165927:9)
    at http://localhost:3000/static/js/vendors~main.chunk.js:165936:5
    at Map.forEach (<anonymous>)
    at processDocs (http://localhost:3000/static/js/vendors~main.chunk.js:165913:13)
    at idbProcessDocs (http://localhost:3000/static/js/vendors~main.chunk.js:166255:5)
    at checkDone (http://localhost:3000/static/js/vendors~main.chunk.js:166273:9)
    at IDBRequest.readMetadata (http://localhost:3000/static/js/vendors~main.chunk.js:166281:7)

<img width=""238"" alt=""Image"" src=""https://github.com/user-attachments/assets/2016fc8f-0db4-4eb8-8274-9efd1c5af104"" />


<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",['Status: Unconfirmed'],open,2025-06-06T13:14:12Z,,bug,['status: unconfirmed'],True,,
facebook/react,33460,"Bug:  In the unmount function returned by createRoot, an imprecise comparison statement causes the first unmount failed, affecting subsequent program operations.","
<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

<img width=""669"" alt=""Image"" src=""https://github.com/user-attachments/assets/769da050-8abc-4417-bdfe-b69fa93518b0"" />

<img width=""419"" alt=""Image"" src=""https://github.com/user-attachments/assets/1426baad-11ed-41df-9335-8cdd7ac3be2c"" />

React version: 19.1.0

## Steps To Reproduce
1. Start a react app, and unmount， it failed.
This can cause some problems when applied as a multi-instance child in a micro frontend
<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",['Status: Unconfirmed'],open,2025-06-06T07:57:45Z,,bug,['status: unconfirmed'],True,,
facebook/react,33437,Bug: same inline styles are considered different by hydration,"Hi, I got this error in my console:
```
A tree hydrated but some attributes of the server rendered HTML didn't match the client properties. This won't be patched up. This can happen if a SSR-ed Client Component used:

- A server/client branch `if (typeof window !== 'undefined')`.
- Variable input such as `Date.now()` or `Math.random()` which changes each time it's called.
- Date formatting in a user's locale which doesn't match the server.
- External changing data without sending a snapshot of it along with the HTML.
- Invalid HTML tag nesting.

It can also happen if the client has a browser extension installed which messes with the HTML before React loaded.

https://react.dev/link/hydration-mismatch

  ...
                  <Banner>
                    <BannerComponent__BannerWrapper style={{...}}>
                      <div
                        style={{
+                         --banner-color: ""#CDECDE""
-                         --banner-color: ""#CDECDE""
+                         --text-color: ""#686ae5""
-                         --text-color: ""#686ae5""
+                         --btn-color: ""#CDFFAA""
-                         --btn-color: ""#CDFFAA""
+                         --btn-text-color: ""#ff0000""
-                         --btn-text-color: ""#ff0000""
                        }}
                        className=""BannerComponent__BannerWrapper-sc-1o07lih-0 ctOXQs""
                      >
                  ...
                ...
```

The weird thing is that the parts of code that are supposed to be different are actually completely equal. I checked in notepad++ with hidden chars displayed and even line endings are same, all the chars are same. So i guess there's nothing to throw error about. How can this even happen?

Also, shouldn't react hydration algorithm cut some slack for such stuff as inline styles? I browsers can have differences in implementations of attributes if they are calculated dynamically, so it can happen that there would be some differences in spaces or capital vs. lowercase hex codes. These are stuff that shouldn't matter and are in fact same. I think it is not possible to achieve 100% identity of react's output on backend and every browser's implementation of values.",['Status: Unconfirmed'],open,2025-06-04T21:31:12Z,,bug,['status: unconfirmed'],True,,
facebook/react,33435,Bug:,"I'm having a very specific issue inside a complex project that I can't give a minimal reproduction example of.

Basically I mount a React component using `createRoot(document.getElementByid('...')).render(<MyComponent />`

For some reason, `<MyComponent />` can end up being unmounted due to an error in one of its children.

I know that description is very vague, but do you have any idea what could cause the root element mounted using `createRoot().render()` to be unmounted? This would be very helpful to try to debug a more precise portion of the code I have.

I haven't found anything in the docs indicating that a component mounted using `createRoot().render()` could ever be unmounted without explicitly calling `.unmount()` (which I don't).",['Status: Unconfirmed'],open,2025-06-04T11:35:07Z,,bug,['status: unconfirmed'],True,,
facebook/react,33428,Bug: performance: `createPortal()` attaches listeners even in contained roots,"I'm working on a new virtualization engine for the MUI X Data Grid and other components. I was hoping to be able to do some work outside of react for performance reasons, and to tie React in with portals, but the base cost of adding portals is too high for that use-case due to the event listeners that are added on new roots. 

React version: 19

## Steps To Reproduce

1. Create a portal inside the app's main root

Link to code example: https://stackblitz.com/edit/mui-virtual-exploration


## The current behavior

React attaches event listeners to new portal roots even when the root node is contained by the main app root node. It creates a lot of overhead for cases where multiple portals are attached at once.

<img src=""https://github.com/user-attachments/assets/59ccb728-b742-454c-b28e-26433e9d1f63"" width=""450"" />

## The expected behavior

No added listeners if the root is contained in the main root.

",['Status: Unconfirmed'],open,2025-06-03T19:08:33Z,,bug,['status: unconfirmed'],True,,
facebook/react,33423,Bug: profiler incorrectly reports 'The parent component rendered',"React version: 19.0.0

Devtools version: 6.1.2 (5/7/2025)

Chrome: 136.0.7103.114 

Windows 11

## Steps To Reproduce

1. Go to this codesandbox link https://codesandbox.io/p/sandbox/optimistic-ritchie-forked-yhhjl4 
2. Specifically open the preview in a new tab at https://yhhjl4.csb.app/ otherwise react devtools won't attach
3. Enable ""Highlight updates when components render"" in react dev tools
4. Click the numbered button to cause a rerender

<summary>
Full code (click to show)

<details>

```tsx
import { useState, useRef } from ""react"";

const Count = () => {
  const [count, setCount] = useState(0);
  return <button onClick={() => setCount((c) => c + 1)}>{count}</button>;
};

export function Greeting() {
  const renderCount = useRef(0);
  renderCount.current++;
  console.log(""Greeting rendered"");
  return <span>Hello World! (rendered {renderCount.current} times)</span>;
}

export default function App() {
  return (
    <div>
      <Count />
      <div>
        <Greeting />
      </div>
    </div>
  );
}
```

</details>
</summary>

## The current behavior

The Greeting component will flash as being rerendered even though it isn't

![Image](https://github.com/user-attachments/assets/19acd9a6-6a25-499e-89dd-0fe8bcb954a7)

If you record via the profiler, the cause is given as ""The parent component rendered"", but it did not

![Image](https://github.com/user-attachments/assets/e2943445-85d2-42dd-8d2f-7c4ab3715ace)

## The expected behavior

It neither flashes, nor is reported in the profiler flamegraph after being recorded. It didn't rerender.

----

Here's some variants I tested:

✅= Greeting correctly reported as **not** rerendering
❌ = Greeting incorrectly reported as rerendering

```tsx
//✅ Same level
<Count />
<Greeting />

//✅ Greeting above
<div>
    <Greeting />
    <div><Count /></div>
</div>

// ❌ Greeting below in div
<Count />
<div>
    <Greeting />
</div>

// ❌ Greeting below in empty fragment 
<Count />
<>
    <Greeting />
</>
```

---

This is the same as #19732. Reopening here as per the directions in https://github.com/facebook/react/issues/19732#issuecomment-2061919359

",['Component: Developer Tools'],open,2025-06-03T16:20:59Z,,bug,['component: developer tools'],True,,
facebook/react,33419,Feature Request: [react-hooks/exhaustive-deps] Add option to ignore specific values in hook dependency arrays,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version: 19.1.0

## Steps To Reproduce

1. Create eg. const {push}= useRouter()
2. Use that setter inside a `useEffect` or `useCallback` or another hook
3. Leave the dependency array empty or intentionally exclude the function
4. Observe a warning from `react-hooks/exhaustive-deps`

Example:

```tsx
const {push}= useRouter()

useEffect(() => {
  // do something
  push(""something""); // I don't need to add `push` to dependencies, but I get a warning
}, []);
```


## The current behavior
The linter produces a warning:
`React Hook useEffect has a missing dependency: 'push'. Either include it or remove the dependency array.
`
Even though ""push"" is a stable function, the linter still suggests adding it. The current workaround is to disable the rule entirely for that line:
`// eslint-disable-next-line react-hooks/exhaustive-dep`

However, this disables the entire rule, which increases the risk of overlooking important dynamic dependencies in more complex hooks.

## The expected behavior

I’d like to have a way to ignore specific values in the dependency array without disabling the whole rule.
For example, something like:
`// eslint-disable-next-line react-hooks/exhaustive-deps --ignore push`

This would allow developers to suppress false positives selectively, while still benefiting from the rule’s guidance on other dependencies.

## Why this matters

1. It avoids the risk of over-disabling the rule entirely with eslint-disable-next-line.
2. It allows safe, intentional handling of well-known stable values (e.g., setState, context dispatchers, router methods).
3. It improves the developer experience, especially in large codebases using hooks heavily.

Thank you for considering this feature!
",['Status: Unconfirmed'],open,2025-06-03T12:39:23Z,,bug,['status: unconfirmed'],True,,
facebook/react,33418,Bug: better-auth incompatibility with react-19 regarding export of useSyncExternalStore & useRef," pnpm run build

> clairly@0.1.0 build D:\0.MASUMKHAN\PROJECTS-TECHNEXT\clairly
> next build

   ▲ Next.js 15.3.1
   - Environments: .env

   Creating an optimized production build ...
Failed to compile.

./node_modules/.pnpm/better-auth@1.2.5_typescript@5.7.3/node_modules/better-auth/dist/client/react/index.mjs
Attempted import error: 'useRef' is not exported from 'react' (imported as 'useRef').     

Import trace for requested module:
./node_modules/.pnpm/better-auth@1.2.5_typescript@5.7.3/node_modules/better-auth/dist/client/react/index.mjs
./lib/auth-client.ts

./node_modules/.pnpm/better-auth@1.2.5_typescript@5.7.3/node_modules/better-auth/dist/client/react/index.mjs
Attempted import error: 'useSyncExternalStore' is not exported from 'react' (imported as 'useSyncExternalStore').

Import trace for requested module:
./node_modules/.pnpm/better-auth@1.2.5_typescript@5.7.3/node_modules/better-auth/dist/client/react/index.mjs
./lib/auth-client.ts


> Build failed because of webpack errors
 ELIFECYCLE  Command failed with exit code 1.",['Status: Unconfirmed'],open,2025-06-03T10:17:25Z,,bug,['status: unconfirmed'],True,,
facebook/react,33417,Bug: ❤️,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",['Status: Unconfirmed'],closed,2025-06-03T07:48:15Z,2025-06-03T10:56:03Z,bug,['status: unconfirmed'],True,0.0,
facebook/react,33416,Bug:,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",['Status: Unconfirmed'],closed,2025-06-03T06:02:49Z,2025-06-03T12:33:14Z,bug,['status: unconfirmed'],True,0.0,
facebook/react,33410,Bug: useId generates invalid ids for SVG elements.,"React version: 19.1.0

Following https://github.com/facebook/react/pull/32001 the `useId` hook now generates identifiers wrapped in `«»` in place of `::` to avoid issues in CSS selectors. However, chevrons are not allowed in the id attribute of SVG elements, which must be valid XML 1.0 names.

In practice, user agents do not enforce such a requirement and SVG renders properly, though some HTML validators will complain.

More problematic is that using `outerHTML` on an `<svg>` element in order to export it as a separate file now produces an invalid SVG document, which third party software less lenient than browsers will refuse to open. That is how I discovered the issue; the SVG files exported from my web app could no longer be imported by my image editor following the change in `useId`.

Link to an example: https://codesandbox.io/p/sandbox/divine-forest-my4y8w
Validating the rendered page with the Nu HTML checker gives us:
> Error: Bad value «r0» for attribute id on element circle: Not a valid XML 1.0 name.

## The current behavior

`useId` generates an id wrapped in `«»` which is *technically* not allowed in SVG element ids.

## The expected behavior

`useId` should either produce valid XML 1.0 names, or the documentation should explicitly warn that its generated ids are not valid for foreign elements.

## Workaround

As a workaround, I've wrapped `useId` in a function that replaces `«»` with a pair of underscores.",['Component: DOM'],closed,2025-06-03T01:25:03Z,2025-06-10T10:50:03Z,bug,['component: dom'],True,7.0,
facebook/react,33398,Bug:,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",['Status: Unconfirmed'],closed,2025-06-01T13:39:47Z,2025-06-03T12:43:14Z,bug,['status: unconfirmed'],True,1.0,
facebook/react,33397,Bug:,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",['Status: Unconfirmed'],closed,2025-06-01T13:39:45Z,2025-06-03T10:55:59Z,bug,['status: unconfirmed'],True,1.0,
facebook/react,33396,Bug:,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",['Status: Unconfirmed'],closed,2025-06-01T13:39:41Z,2025-06-03T12:43:10Z,bug,['status: unconfirmed'],True,1.0,
facebook/react,33391,Bug: [eslint-plugin-react-hooks] No `react-hooks/exhaustive-deps` warning when an unstable reference is passed to hook's callback parameter,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version: 19.1.0
eslint-plugin-react-hooks version: 5.2.0

## Steps To Reproduce

1.
    ```bash
    git clone https://github.com/aweebit/eslint-plugin-react-hooks-unstable-reference-issue.git`
    cd eslint-plugin-react-hooks-unstable-reference-issue
    npm install
    ```
2. Run `npm run lint` and observe how there are no warnings.
3. Run `npm start`, open the served page in your browser and look at the console output.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to example repository: https://github.com/aweebit/eslint-plugin-react-hooks-unstable-reference-issue

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

Here is the full example code:

```js
import { createElement, useEffect, useReducer } from ""react"";
import { createRoot } from ""react-dom/client"";

let bar = () => console.log(""good"");

function Example() {
  console.log(""rendering"");
  const [updateTrigger, triggerUpdate] = useReducer(() => ({}), {});

  useEffect(() => {
    const timeout = setTimeout(triggerUpdate);
    return () => clearTimeout(timeout);
  }, []);

  useEffect(bar, [updateTrigger]);

  return null;
}

createRoot(
  /** @type {HTMLDivElement} */ (document.getElementById(""root""))
).render(createElement(Example));

setTimeout(() =>
  setTimeout(() => {
    console.log(""changing bar"");
    bar = () => console.log(""evil"");
  })
);
```

## The current behavior

No ESLint warnings

## The expected behavior

```
15:3  warning  React Hook useEffect received a function whose dependencies are unknown. Pass an inline function instead  react-hooks/exhaustive-deps
```

## Details

The expected behavior is what happens if you write

```js
const foo = { bar: () => console.log(""good"") };
```

and replace `bar` with `foo.bar` everywhere.

The warning makes perfect sense since there is no way for the linter plugin to know for sure `foo.bar` doesn't change between renders. But there is also no way for it to know it if a variable declared with `let` such as `bar` is passed! That's why a warning also has to be produced in that case.

On the other hand, if the variable passed was declared with `const`, it is fine to not produce any warning because in that case, the plugin would have a guarantee it's a stable reference.

The issue was discovered in https://github.com/facebook/react/issues/31207#issuecomment-2925440287.",['Status: Unconfirmed'],open,2025-05-31T17:54:48Z,,bug,['status: unconfirmed'],True,,
facebook/react,33361,Bug: formMethod specified on the submit button doesn't override the method from useFormStatus.,"React version: 19.1

When using formMethod on a submit button (<button type=""submit"" formMethod={""post""}> or <input type=""submit"" formMethod={""post""}>), it should override the parent form's method. However, it does not.

## Steps To Reproduce

1. Open example (link below)
2. Click to any ""Submit button""
3. under the text input field will ""method"" will be shown.

Link to code example:

https://codesandbox.io/p/sandbox/react-dev-forked-ks99yw

## The current behavior

Displayed method: dialog

## The expected behavior

Displayed method: post
",['Status: Unconfirmed'],open,2025-05-27T21:01:13Z,,bug,['status: unconfirmed'],True,,
facebook/react,33360,[Compiler Bug]:,"### What kind of issue is this?

- [ ] React Compiler core (the JS output is incorrect, or your app works incorrectly after optimization)
- [x] babel-plugin-react-compiler (build issue installing or using the Babel plugin)
- [ ] eslint-plugin-react-compiler (build issue installing or using the eslint plugin)
- [ ] react-compiler-healthcheck (build issue installing or using the healthcheck script)

### Link to repro

http://github.com/yungsters/react

### Repro steps

I'm encountering a failure when running `yarn` from a fresh checkout of `facebook/react`:

```
$ git clone git@github.com:yungsters/react.git
$ cd react/compiler
$ yarn
```

This is the failure output:

```
$ yarn
yarn install v1.22.21
[1/4] 🔍  Resolving packages...

… omitted …

[4/4] 🔨  Building fresh packages...
[-/5] ⢀ waiting...
[2/5] ⢀ react-forgive
[-/5] ⢀ waiting...
[5/5] ⢀ snap
error /Users/yungsters/Projects/yungsters/react/compiler/node_modules/snap: Command failed.
Exit code: 1
Command: ./scripts/link-react-compiler-runtime.sh && perl -p -i -e 's/react\.element/react.transitional.element/' ../../node_modules/fbt/lib/FbtReactUtil.js && perl -p -i -e 's/didWarnAboutUsingAct = false;/didWarnAboutUsingAct = true;/' ../../node_modules/react-dom/cjs/react-dom-test-utils.development.js
Arguments: 
Directory: /Users/yungsters/Projects/yungsters/react/compiler/node_modules/snap
Output:




```

### How often does this bug happen?

Every time

### What version of React are you using?

N/A

### What version of React Compiler are you using?

main","['Type: Bug', 'Status: Unconfirmed']",open,2025-05-27T18:54:24Z,,bug,"['type: bug', 'status: unconfirmed']",True,,
facebook/react,33359,Bug:  [Error: Expected a suspended thenable. This is a bug in React. Please file an issue.] {   digest: '1832240620' },"
React version: 19.1.0

## Steps To Reproduce

the code example provided is a sub-directory of a repository, however it is completely independent.
1. open a terminal.
2. run `npm run dev`.
3. then proceed to visit the homepage of the project

Link to code example: https://github.com/solacode-ahw/solacode.ir/tree/development/home


## The current behavior
Right now nothing loads and in terminal I receive the following messages:
```
 ✓ Starting...
 ✓ Ready in 4.7s
 ✓ Compiled /middleware in 396ms (101 modules)
 ○ Compiling / ...
 ✓ Compiled / in 2.6s (833 modules)
 ⨯ [Error: Expected a suspended thenable. This is a bug in React. Please file an issue.] {
  digest: '1832240620'
}
 ⨯ [Error: failed to pipe response] {
  [cause]: [Error: Expected a suspended thenable. This is a bug in React. Please file an issue.] {
    digest: '1832240620'
  }
}
 GET / 500 in 5128ms
 ○ Compiling /_error ...
 ✓ Compiled /_error in 1841ms (1162 modules)

``` 

## The expected behavior
Load the page without this error",['Status: Unconfirmed'],open,2025-05-27T17:06:36Z,,bug,['status: unconfirmed'],True,,
facebook/react,33356,Bug: salam,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",['Status: Unconfirmed'],closed,2025-05-26T16:02:27Z,2025-05-26T16:02:31Z,bug,['status: unconfirmed'],True,0.0,
facebook/react,33353,Bug:,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",['Status: Unconfirmed'],closed,2025-05-24T22:37:01Z,2025-05-25T14:04:38Z,bug,['status: unconfirmed'],True,0.0,
facebook/react,33352,Bug: renderToPipeableStream doesn't initiate streaming if the first node is a Fragment until the promise in Suspense resolves,"`renderToPipeableStream` behaves differently if the first element is a `div` or a `Fragment`. With a `div` it behaves well, it starts streamming just ahead, without waiting for the promise in `Suspense` to fullfill. With a `Fragment` it doesn't behaves well, it waits for the promise in `Suspense` to resolve to start streamming.
 
React version: 19.1.0

## Steps To Reproduce

1. Execute the code shown below with node, first do `renderToStream(""div"")`, and then do `renderToStream(React.Fragment)`
2. You will see the difference in behaviour. First case is good, second not.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

```javascript
const { renderToPipeableStream } = require(""react-dom/server"");
const React = require(""react"");

function renderToStream(Component) {
  const stream = renderToPipeableStream(
    React.createElement(
      Component,
      null,
      React.createElement(
        React.Suspense,
        null,
        new Promise((resolve) => setTimeout(resolve, 4000))
      )
    ),
    {
      onShellReady() {
        stream.pipe(process.stdout);
      },
    }
  );
}

renderToStream(""div""); // OK
renderToStream(React.Fragment); // NOT OK
```

## The current behavior
The current behavior is WRONG with `React.Fragment`. Enforces users to use an unnecessary parent `div` if they don't want to get stuck with a blank screen.

## The expected behavior
The expected behavior is there is no difference in behaviour with `React.Fragment` and `div`. `React.Fragment` should start streamming immediately, as `div` does, and not wait for the promise in `Suspense` to resolve.
",['Status: Unconfirmed'],open,2025-05-24T20:26:57Z,,bug,['status: unconfirmed'],True,,
